,uuid,title,description,station,station_code,show_priority,show_times,since,till
1287,fbe46a45-1010-3469-9f35-ffcc70436296,Kompletním kolem dnes pokračuje hokejová extraliga,"Taky tentokrát budou přímé přenosy jednotlivých zápasů k poslechu v aplikaci Můjrozhlas, na webových portálech radiozurnalsport a irozhlas. Nebo můžete poslouchat na Radiožurnálu sport pořad S mikrofonem za hokejem. Samozřejmě to nejdůležitější se dozvíte i u nás na Radiožurnálu. O zápasu zatím neporažené vedoucí Sparty, která bude hrát v Plzni, budeme mluvit ve vysílání. Zdravotnická škola v Plzni dnes zůstala zavřená, hasiči dál zjišťují příčinu včerejší nevolnosti několika desítek studentek. Ověřují informaci, že v budově unikla do vzduchu neznámá látka. Britské muzeum žádá o pomoc odborníky i veřejnost. Hledá zcizené sbírkové předměty. V muzeu je kradl jeden ze zaměstnanců. Pokud by se čeští fotbaloví fanoušci měli vrátit ve vzpomínkách na začátek tohoto tisíciletí, vybaví si v reprezentačním dresu hvězdné útočné duo Koller - Baroš. Hned za nimi ale stál muž ověnčený mnoha úspěchy Vratislav Lokvenc. A právě vytáhlý forward slaví dnes 50. narozeniny. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Hanka Shánělová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 13:06:00+02:00,2023-09-27 14:00:00+02:00
1288,db34d0b2-d3f9-3ffa-987d-598214a01e83,Ředitelství silnic a dálnic podalo trestní oznámení na neznámého pachatele,"Tvrdí, že dva dodavatelé, kteří pro něj měli zajišťovat běžnou údržbu silnic, práce ve skutečnosti vůbec neudělali. Zaplatit si je ale nechali. Zároveň s tím ŘSD prošetřuje i pochybení u vlastních zaměstnanců. Univerzita obrany čelí útoku hackerů. O jaká data přišla a jaké jsou požadavky útočníků, doplníme ve vysílání. Němečtí policisté zesilují hraniční kontroly s Českem a Polskem. Důvodem je nárůst migrace. Situaci probereme s naším německým zpravodajem. Svátek pro hráče i pro klubové pokladny. Tak popisují týmy z nižších fotbalových soutěží dnešní zápasy v domácím poháru. O tom, kde se těší na příjezd příznivců slavnějších klubů, uslyšíte v našem vysílání. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Hanka Shánělová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 14:06:00+02:00,2023-09-27 15:00:00+02:00
1289,7503f5d3-90bb-344f-9500-b5b18f522d86,Vládní koalici se ani napodruhé nepodařilo ve sněmovně prosadit soubor plánovaných úspor,"Kdy se sněmovna k balíčku znovu vrátí? Základní úroková sazba zůstává na 7 procentech, rozhodla o tom rada České národní banky. My její rozhodnutí okomentujeme s hlavním ekonomem České bankovní asociace Jakubem Seidlerem v našem vysílání. Německo zesílilo mobilní kontroly u hranic s Českou republikou a Polskem. Oddůvodnilo to bojem s převaděči, kteří do Německa vozí migranty. Spojíme se s naší reportérkou, která je na hraničním přechodu v Hřensku. Český cyklokros čeká zlomová sezóna zakončená mistrovstvím světa v Táboře. Zítra navíc v Kolíně startuje domácí pohár. Právě proto se cyklokrosu budeme věnovat v odpoledním vysílání. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Hanka Shánělová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 15:06:00+02:00,2023-09-27 16:00:00+02:00
1290,2c1a6644-3ffd-3a99-9a08-44854e0f716d,V sobotu Slováci rozhodnou o dalším směřování země,"Čekají je předčasné parlamentní volby. My zamíříme do západoslovenského města Topolčany. Zajímavé je i tím, že v něm vyrostl slovenský politik Robert Fico. Reportér Radiožurnálu tam zjišťoval, jestli ho sousedé a spoluobčané opět podrží. Česko má ve srovnání se zbytkem Evropské unie podprůměrné pokrytí rychlým internetem. Vyplývá to ze zprávy Evropské komise o stavu digitalizace. Chybí taky specialisti v oboru IT a v porovnání s dalšími státy je mezi nimi málo žen. Úspěšná norská politička a bývalá premiérka Erna Solbergová místo radosti z úspěchu své strany v regionálních volbách, bojuje s obviněními. Jejího manžela i jí samotnou vyšetřuje policie i parlamentní komise kvůli podezřelým obchodům s akciemi. V Česku ubývá pstruhů, může za to teplejší počasí a nedostatek vody. Zatímco v roce 1990 evidovali rybáři 200 tisíc kusů ulovených ryb, loni jich bylo 24 tisíc. Potvrzují to i rybáři z Liběchova na Mělnicku. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 16:06:00+02:00,2023-09-27 17:00:00+02:00
1291,15e6821f-8566-3911-ac24-6eadfc66e45b,Čím se živil český pravěký trilobit?,"To se vědcům poprvé podařilo zobrazit díky unikátní technologii a jejich objev publikoval i prestižní časopis Nature. Hokejisté Sparty hrají o prodloužení neporazitelnosti v aktuální sezóně. V pátém kole zavítali na led Plzně a my se tam i na další zimní stadiony vydáme v odpoledním Radiožurnálu. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 17:06:00+02:00,2023-09-27 18:00:00+02:00
1292,75313c64-c1b4-3794-b31b-e712043f2096,Ve Španělsku se ani dnes nepodařilo zvolit premiéra,"Kandidát a šéf Lidové strany, která zvítězila v červencových předčasných volbách, nezískala dostatečnou podporu poslanců dolní komory. Hrozí tedy Španělům další volby? Kompletním pátým kolem pokračuje hokejová extraliga. Na všech sedm zimních stadionů vás vezmeme ve vysílání Radiožurnálu. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 18:33:30+02:00,2023-09-27 19:00:00+02:00
1293,4e50658b-2bfb-3f4b-ad15-04955ee2f73c,Cukrové panenky a jezdci na koních patří k oslavám narozenin Proroka Mohameda v Káhiře už po staletí,"Kupovali je tátové dcerám nebo snoubenci snoubenkám. A kupují je dodnes, i když tradiční egyptské výrobky vytlačila čínská produkce. Tak zvaný Maulid slaví muslimové právě dnes. Co to znamená postavit ekologicky šetrnou budovu? Tak o tom se můžete nově přesvědčit v areálu České zemědělské univerzity, která otevřela nový pavilon. Na první pohled zaujme hlavně fasáda pokrytá rostlinami. Ve Fakulní nemocnici u svaté Anny v Brně sklízí první léčebné konopí. To pomůže pacientům, kteří se léčí s chronickými bolestmi. Zdravotnické zařízení dostalo certifikaci letos na jaře. Po dnešním extraligovém kole může dojít ke změně lídra tabulky. Souboj na dálku svedou Pardubice a Sparta. Nejen na jejich duely, ale i na dalších pět zimních stadionů vás vezmeme v našem vysílání. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-27 19:06:00+02:00,2023-09-27 20:00:00+02:00
1294,18afdcd8-dd7a-3874-80aa-056c5a7f6421,"Dnes si připomínámě Den české státnosti, který je spojený s patronem české země svatým Václavem","Jeho kult prostupuje celé české dějiny a symbolický význam si uchoval až do současnosti. Posloucháte sváteční odpolední Radiožurnál s datem 28. září. Úrazy na kole tvoří na českých horách většinu zásahů, ke kterým v létě vyjíždí Horská služba. Její členové se proto musí pravidelně školit v tom, jak zraněným bikerům co nejefetivněji pomoct. Na jedno takové školení vás vezmeme. Často něco považujeme za moderní vynález, ale ono je to ve skutečnosti hooooodně staré. Třeba jako bikiny. Lidé je už znají prokazatelně skoro dva tisíce let. Víc o bikinách i lidech v našem vysílání. Cyklistická stáj Jumbo-Visma letos přepsala historické tabulky, když jako první tým získala triumf na všech třech Grand Tour v sezoně. Vedení nizozemské stáje chce ale svou sílu ještě zvýšit a to opravdu nevídaným způsobem, jak? Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vladimír Kroc.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 13:06:00+02:00,2023-09-28 14:00:00+02:00
1295,d80353c3-89d0-34ec-a4ea-23f8e6f3d631,Jak bude od pondělka fungovat ARO a Urgentní příjem v pražské nemocnici na Bulovce?,"Tak to pořád nikdo neví. Lékaři z těchto oddělení totiž dál hrozí tím, že na protest proti novému primáři odmítnou sloužit večer a v noci. Unijní ministři vnitra v Bruselu rozhodují o prodloužení dočasné ochrany pro ukrajinské uprchlíky. Mluvit mají taky o velké migrační reformě Evropské unie vyjednávání o její konečné podobě se zasekla kvůli sporům mezi Evropským parlamentem a členskými státy. Z Německa přišla zpráva, která potěšila asi všechny české fotbalové fanoušky. Do týmového tréninku Leverkusenu se po víc než půl roce vrátil útočník Patrik Schick. Po zranění třísel se znovu pokusí dostat do základní sestavy Bayeru. Na hradě Rychmburk na Chrudimsku si můžete nově prohlédnout unikátní expozici oltářů. Výstava tam bude asi dlouho. Takové stěhování obřích předmětů do gotické památky totiž není jen tak. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vladimír Kroc.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 14:06:00+02:00,2023-09-28 15:00:00+02:00
1296,e3bdc38b-2ebc-3d54-9d45-6fbed1b6baa9,Ukrajina vydala do Česka pět podezřelých z podvodů za víc než 180 milionů korun,"Skupina podle kriminalistů vylákala z Čechů peníze pod záminkou, že jde o pracovníky bank. Spolupracovali přitom s dalšími Čechy. Jak přesně to dělali? Do polského Štětína připlula nákladní loď s uhlím. Opoziční poslanec varoval, že pochází z Ruska. Takový dovoz zakazují evropské předpisy. Jak na podezření reagují polské úřady sí povíme v našem vysílání. Dětské kočárky jsou příliš hořlavé a zhoršují evakuaci domů. Upozorňují na to vědci z ČVUT, kteří dělají pokusné požáry. Na co si dát pozor, uslyšíte v další reportáži. Česká ambasáda v Paříži se tento týden proměnila v jedno velké designové studio. Někdejší zimní palác komtesy Rochefoucauld totiž hostil den českého designu. Jak se daří českým designerským firmám ve Francii? A jaké české výrobky najdete třeba na letištích v Paříži? Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vladimír Kroc.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 15:06:00+02:00,2023-09-28 16:00:00+02:00
1297,a0189ac4-c1a1-325f-8fe1-448127b4f74a,Je Den České státnosti a Svatého Václava tak tradičně připomněla mše ve Staré Boleslavi,"Přijely na ni tisíce lidi. Vydáme se za nimi i my v další reportáži. Nákup ojetého auta je v Česku pořád dost ošemetná záležitost. Stočený tachometr má podle společnosti Cebia zhruba každý třetí nabízený vůz. Jak podvody odhalit? Norské úřady chtějí zabránit firmě Meta, aby nasazovala reklamu cílenou pomocí uživatelských dat. Zákaz, který zatím platí jen v Norsku, navrhují tamní úřady urychleně rozšířit na celou Evropskou unii. Právě probíhající světový šampionát v ragby ve Francii zvedá zájem o tento sport i v Česku. Tradiční a jediný ostravský klub TJ Sokol Mariánské Hory je toho důkazem. Přesvědčíme vás o tom. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Michaela van Erne.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 16:06:00+02:00,2023-09-28 17:00:00+02:00
1298,21ebc54d-b614-39f0-99b1-55c01959604b,"""Nelituj mrtvé - lituj živé a hlavně ty, kteří žijí bez lásky"" to jsou slova Albuse Brumbála, ředitele školy čar a kouzel v Bradavicích ze ságy o Harrym Potterovi","Tato slova pronesl v roli Brumbála také irský herec Michael Gambon. Ten dnes ve věku 82 let zemřel. Jeho kariéru si připomeneme v našem vysílání. Žádný Václav sice v mužské baseballové reprezentaci není. Přesto její členové věří, že patron české země by jim mohl přinést nejen štěstí, ale taky zajistit postup do semifinále domácího mistrovství Evropy. Ve volnu ve státní svátek by totiž daleko víc lidí mohlo držet palce českým baseballistům v cestě za vysněnou a premiérovou medailí. Třeba u rádia. Mluvit o tom budou členové národního týmu. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Michaela van Erne.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 17:06:00+02:00,2023-09-28 18:00:00+02:00
1299,30fceea9-97bf-30d5-86df-b4fb12dffd5d,V Kamenickém Šenově na Českolipsku vyhlásili veřejnou sbírku na opravu tamního sklářského muzea,"Opravy památkově chráněné budovy město odkládá už několik desítek let. Kvůli nedostatku peněz ho radnice zřejmě bude opravovat po částech. Slovensko pozítří čekají důležité parlamentní volby. Právě tam se proto vydáme ve vysílání Radiožurnálu. Vezmeme vás do jedné z nejvýš položených slovenských vesnic. Jmenuje Lom nad Rimavicou, leží ve středním Slovensku a lidi tam o sobě říkají, že jsou konzervativní křesťané. Podle čeho budou hlasovat? Čeští baseballisté hrají čtvrtfinále na mistrovství světa. Jejich soupeřem jsou Britové a my se vydáme do Brna za naším reportérem pro další podrobnosti. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Michaela van Erne.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 18:11:00+02:00,2023-09-28 19:00:00+02:00
1300,29079a2f-1557-3b40-afa0-9c5d94db250e,28,"října státní vyznamenání předává prezident republiky, podobná tradice je ale spojená taky s 28. zářím. Dnes Stříbrné medaile předsedy Senátu udělil Miloš Vystrčil z ODS. Koho letos ocenil? Podrobně probereme a přidáme i rozhovor s jedním z oceněných. I během dnešního svátečního dne pokračovalo v Česku takřka letní počasí. Například v Polabí bylo skoro 28 stupňů celsia. I o tom, jak dlouho tohle počasí ještě vydrží, budeme mluvit ve svátečním Radiožurnálu. Někdo si dnes ráno ve volném svátečním dni možná přispal, obyvatelé Vlčkovic v Podkrkonoší si naopak nařídili budík, aby včas zadělali těsto na housky a chleba a dubovými poleny roztopili pec. Reportáž ze sousedského pečení nabídneme v našem vysílání. Poslední 4 evropské šampionáty baseballistů vyhráli Nizozemci. S těmi by se čeští reprezentanti mohli potkat až v další fázi play off. Pokud ve čtvrtfinále porazí Velkou Británii. V Brně se hraje a náš reportér nám řekne jak. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Michaela van Erne.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-28 19:06:00+02:00,2023-09-28 20:00:00+02:00
1301,423718d3-7d94-32e6-98b0-0c1b6eceaebd,"Asi to ještě nevíte, ale téměř polovina prodejen smíšeného zboží Enapo má nového majitele","Za 45 milionů korun obchody odkoupila společnost Coop HB. Část z nich znovu otevře příští týden. Detaily doplníme v pátečním odpoledním Radiožurnálu s datem 29. září. Slováci zítra rozhodnou o dalším směřování své země. Vyberou nové složení parlamentu, ze kterého pak vzejde budoucí vláda. Důležitou roli v předvolební kampani hrála migrace. My vás proto zavedeme na slovensko-maďarskou hranici, kterou ve velkém přecházejí uprchlíci. Od podepsání Mnichovské dohody uplynulo 85 let. Smutné výročí si dnes v senátu připomněli bývalí i současní politici nebo třeba i velvyslanci. Byla u toho taky naše reportérka, detaily dodá v našem vysílání. V aktuální sezoně stojí za to být fanouškem pražské Sparty. Ve fotbale i v hokeji totiž Sparta drží první pozici a večer může být nálada minimálně mezi hokejovými příznivci Pražanů ještě lepší. Proč? Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vladimír Kroc.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 13:06:00+02:00,2023-09-29 14:00:00+02:00
1302,5ce10f15-4509-3f2b-ab33-4acc61237e6d,V americké Sněmovně reprezentantů vypovídali první svědci v procesu impeachmentu prezidenta Joea Bidena,"Byli to odborníci na ústavní právo a poslancům řekli, že s důkazy, které zatím mají, nebude mít žaloba pevné základy a naději na úspěch. Jak pokračuje vyšetřování amerického prezidenta? Německý kancléř Olaf Scholz dnes pořádá summit hned s pěti prezidenty. Do Berlína dorazili vůdci středoasijských zemí, které byly dřív součástí Sovětského svazu a dodnes pěstují spojenectví s Ruskem tohle přátelství má ale trhliny, které chtějí Němci využít. Juditina věž v Praze, brněnský vodojem na žlutém kopci nebo budova bývalé pošty v Táboře. Tyto a stovky dalších míst dnes otevírá veřejnosti festival Den architektury. Navzdory svému názvu ale potrvá až do příštího týdne po celém Česku i na Slovensku. Jedním z prvních pražských návštěvníků je taky náš reportér, se kterým se spojíme. Dořešené ještě nejsou definitivní tresty za ostudné fotbalové derby pražských S a už nás čeká další velký ligový zápas. Vedoucí Sparta na Letné zítra přivítá třetí Plzeň. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vladimír Kroc.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 14:06:00+02:00,2023-09-29 15:00:00+02:00
1303,5fa37e6f-864a-3dec-937f-d850d35a5290,Policisté v Moravskoslezském kraji zpřísnili namátkové kontroly na hranicích se Slovenskem,"Reagují tak na opatření německých kolegů. Akce je zaměřená hlavně na převaděče. Vypínání spotřebičů na dálku nebo odprodej elektřiny z baterie elektromobilů zpátky do sítě i to by mohla být v Česku realita následujících let. Umožnit to má novela zákona se složitým názvem Lex OZE III. Jak může změnit energetický trh? A co bude znamenat pro nás běžné zákazníky? Zeptáme se ředitele Asociace pro akumulaci energie Jana Fouska! Viděli jste někdy dovádět kočku v šantě kočičí? Je to bylina, kterou kočky milují, válejí se v ní a očividně si to užívají. Zajímavé je, že při podobné činnosti můžeme pozorovat i keporkaky. Desítky tun vážící kytovci se ovšem nepřevalují v šantě, ale v chaluhách. Basketbalisté Nymburka chtějí v nové ligové sezóně zpátky mistrovský titul. V Odpoledním Radiožurnálu o tom uslyšíte. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Vladimír Kroc.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 15:06:00+02:00,2023-09-29 16:00:00+02:00
1304,21fdfc3e-81f2-31e8-b446-8e78a911ab43,Stovky Slováků dnes odjely z Prahy mimořádným vlakem na Slovensko,"Vrací se tam kvůli zítřejším parlamentním volbám. Září bylo ve Švédsku nejsmrtelnější pokud jde o boje gangů. Policie označila situaci za podobnou terorismu, premiér chce strážníkům poslat na pomoc armádu. Ruský prezident Vladimir Putin se v Kremlu setkal s bývalým velitelem Wagnerovy skupiny Andrejem Troševem. Ten by měl velet někdejším wagnerovcům po jejich návratu na ukrajinskou frontu. Za rok v létě budou sportovní fanoušci po celém světě mluvit o olympijských a paralympijských hrách v Paříži. A právě elitní akce sportovců s hendikepem doznala zásadní změny víc vám o ní řekneme v našem vysílání. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 16:06:00+02:00,2023-09-29 17:00:00+02:00
1305,55396bb0-28c3-3fc0-8fa9-812b790c4f96,"Duchové bývalých přítelkyň, náhodná svatební kapela z hotelu v Palm Springs nebo intimní zpovědi o hledání vlastní identity","To a mnohem víc najdeme na novém albu Love Lines, které dnes vydává populární zpěvačka LP. O desce mluvila i v rozhovoru pro Radiožurnál. V Třinci se hraje repríza finále minulého ročníku hokejové extraligy. Domácí Oceláři nastoupili proti Hradci Králové a vydáme se tam za naším reportérem. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 17:06:00+02:00,2023-09-29 18:00:00+02:00
1306,d1c939a9-6c1b-3da5-af29-4cb71e9b192b,"Lidé s nízkým příjmem mají v Liberci problém sehnat byt, na který by finančně dosáhli","S hledáním jim nově pomáhá Obecně prospěšná společnost Návrat. Hokejisté Sparty jako jediní v této extraligové sezoně ještě neprohráli. Dnes nastoupili proti Olomouci a i na tento zápas se vydáme ve Večerním Radiožurnálu. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 18:33:30+02:00,2023-09-29 19:00:00+02:00
1307,8c63b653-171e-32c8-9102-97b7b89caffa,Přesně před osmdesáti pěty lety se svět přiblížil druhé světové válce,"Zástupci Itálie, Německa, Velké Británie a Francie v Mnichově rozhodli o odevzdání československého pohraničí Německu. Co dnes o Mnichovské konferenci říká syn francouzského generála, který před válkou sloužil v Praze a před nacisty varoval? A jak Mnichovská dohoda ovlivňuje současné mezinárodní vztahy? V Třinci se hraje repríza finále minulého ročníku hokejové extraligy. Domácí Oceláři nastoupili proti Hradci Králové a nejen na tento souboj vás znovu vezmeme v našem vysílání. Je ze směsi titanu a niklu a dá se stlačit do velmi úzkého katetru řeč je o umělé srdeční chlopni. Intervenční kardiologové ji díky metodě zvané TAVI zavádějí vstupem přes tříslo už 15 let. Jak zákrok probíhá, prozradíme u příležitosti Světového dne srdce. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-09-29 19:06:00+02:00,2023-09-29 20:00:00+02:00
1308,7d9b8798-2f3f-3649-b9a9-bc01cf28ad4b,Dnes si vítěz slovenských parlamentních voleb a šéf strany Směr Robert Fico převezme od prezidentky Zuzany Čaputové pověření sestavit vládu,"Dění na Slovensku se ve vysílání Radiožurnálu detailně věnujeme. Probereme, jak výsledky slovenského hlasování hodnotí německá média. Policisti už vyslechli pilota horkovzdušného balónu, který v neděli havaroval v Ostravě. Na palubě bylo celkem 26 lidí, nikdo se nezranil. Detaily zjišťovala naše reportérka. Francie spouští novou očkovací kampaň proti covidu. A to o dva týdny dřív než bylo v plánu. Důvody probereme ve vysílání. Vítěze dvanácti etapových vítězství na Tour de France Petera Sagana viděli fanoušci v profesionálním silničním pelotonu naposledy. V našem vysílání uslyšíte, jak 33létá slovenská hvězda proměnila svět cyklistiky. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Hanka Shánělová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 13:06:00+02:00,2023-10-02 14:00:00+02:00
1309,e2ec2452-1027-38db-a0c3-ff9df01f84a2,"Je to nažloutlá, jantarově zbarvená tekutina","Naprostou většinu tvoří voda, ale to cenné z krevní plazmy jsou bílkoviny. Právě dnes začíná Mezinárodní týden dárcovství krevní plazmy. Kdo může být dárcem a je v nemocnicích dostatek krevní plazmy? Vlivný ředitel ruského fyzikálního institutu Kovalčuk navrhuje obnovení testů jaderných zbraní. Měli bychom takovému výroku věnovat pozornost? Jak učit o starých Slovanech? Podle brněnských archeologů a muzeologů třeba i pomocí virtuální reality. O jejich nové výstavě uslyšíte v našem vysílání. Už dnes v 18 hodin vstoupí čeští parahokejisté do mezinárodního turnaje v Ostravě zápasem s Kanadou. Uslyšíte, jak se momentálně českému parahokeji daří a jak je reprezentace připravená na porovnání s kvalitní světovou konkurencí. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Hanka Shánělová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 14:06:00+02:00,2023-10-02 15:00:00+02:00
1310,f5eebd36-b85f-3b22-8e2e-2c7e30355322,Unijní ministři zahraničí a šéf unijní diplomacie Borrell od rána jednají s ukrajinským ministrem zahraničí Kulebou,"Namísto Bruselu se ale sešli vůbec poprvé v Kyjevě. Podle Borrella představitelé sedmadvacítky přiletěli do ukrajinské metropole, aby zemi vyjádřili solidaritu. Teplárny po celém Česku oproti loňsku zlevnily. Někde dokonce víc než o polovinu. Podrobnosti zjišťovali naši reportéři na Vysočině a taky ve Zlínském kraji. Anglie zcela zakáže ve školách mobilní telefony. Zákaz se má týkat vyučování i přestávek. Jak ministerstvo školství svůj záměr vysvětluje a bude to v praxi fungovat? V projektu Olympijský rok mapujeme přípravu sportovců před hrami v Paříži. Tam chce obhajovat zlatou medaili i judista Lukáš Krpálek, který ale ani během tvrdé přípravy nezapomíná na své příznivce. Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Hanka Shánělová.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 15:06:00+02:00,2023-10-02 16:00:00+02:00
1311,0738c05b-a8bf-3bd5-af07-d2e1c09f658d,"Jak vytvořit umělou RNA tak, aby v buňkách fungovala jako přírodní","Za to dostala vědecká dvojice Nobelovu cenu. Bezmála 5 tisíc lékařů vypovědělo na prosinec přesčasovou práci. V některých nemocnicích by proto mohli lékaři chybět a neměl by kdo sloužit. Jak by se to dotklo pacientů? A jak hodlá ministerstvo zdravotnictví situaci řešit? Někdejší americký prezident Donald Trump stojí znovu před soudem. Tentokrát ale civilním. Čelí žalobě ze zkreslování finančních výkazů jeho společností. Hrozí mu pokuta čtvrt miliardy dolarů. Podrobnosti uslyšíte v našem vysílání. Pokud máte rádi teplo, tak vám teď uděláme radost. Babí léto nekončí, zítra by dokonce mohly padnout teplotní rekordy pro 3. říjen. Jak dlouho teplé počasí ještě vydrží? Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 16:06:00+02:00,2023-10-02 17:00:00+02:00
1312,793fe831-b5d6-3a2c-977c-dc190917c34c,Schopnost Ukrajiny bránit se ruské agresi by měla posílit nově založená mezinárodní aliance zbrojařského průmyslu,"Zapojí se do ní i české firmy. Jaké výhody by nová aliance mohla přinést? Už i malé vesnické knihovny začaly nabízet on-line služby. Patří mezi ně třeba Rabštejnská Lhota na Chrudimsku, kam se podíváme v našem vysílání. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 17:06:00+02:00,2023-10-02 18:00:00+02:00
1313,57d14a45-42c0-3e8c-bc20-6bc380e8b258,Rozšířená realita by se v budoucnu mohla používat ve školách speciální učebnice vznikají už teď,"Jak přesně funguje? Trenér českých fotbalistů Jaroslav Šilhavý oznámil nominaci na zápasy evropské kvalifikace v Albánii a proti Faerským Ostrovům. Tiskové konferenci mohli v plzeňském nákupním centru přihlížet i fanoušci, kteří měli při následné besedě možnost zeptat se nejen kouče na cokoliv. Na místě máme reportéra, za kterým se vydáme ve vysílání Radiožurnálu. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 18:33:30+02:00,2023-10-02 19:00:00+02:00
1314,15233302-2bf6-3ef1-bc7f-a399c9a5ebd1,Lidé z velkomeziříčských bytových domů letos ušetří za teplo,"Pomáhá tomu nejen dosavadní teplé počasí, ale i to, že většina tepláren na Vysočině letos zlevní. O kolik? Český hudebník Josef Klíč zvítězil v prestižní mezinárodní skladatelské soutěži ve Spojených státech amerických. Jak zní skladba, kterou porota ocenila? Prezident Petr Pavel má šanci stát se neformálním lídrem celé střední Evropy tvrdí o svém šéfovi ředitel hradního zahraničního odboru Jaroslav Zajíček v novém díle podcastu Bruselské chlebíčky. My vám z něj nabídneme ukázku. V projektu Olympijský rok mapujeme přípravu sportovců před hrami v Paříži. Tam chce obhajovat zlatou medaili i judista Lukáš Krpálek, který ale ani během tvrdé přípravy nezapomíná na své příznivce. Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",4082f63f-30e8-375d-a326-b32cf7d86e02,1,0,,2023-10-02 19:06:00+02:00,2023-10-02 20:00:00+02:00
